File Name,Number of trades,Number of positive trades,Number of negative trades,Total profit,Total turnover
BANKNIFTY01FEB1827600CE_2018-01-31.csv,10,4,6,-155.25,29396.25
BANKNIFTY01FEB1827700CE_2018-01-31.csv,7,2,5,-206.25,15167.25
BANKNIFTY01FEB1827800CE_2018-01-31.csv,9,2,7,-243.0,14103.0
BANKNIFTY01FEB1827900CE_2018-01-31.csv,16,6,10,105.75,20003.25
BANKNIFTY01FEB1828000CE_2018-01-31.csv,9,3,6,-25.5,7789.5
BANKNIFTY01FEB1826700PE_2018-02-01.csv,31,18,13,-49.5,6519.75
BANKNIFTY01FEB1826800PE_2018-02-01.csv,29,14,15,-190.5,9729.75
BANKNIFTY01FEB1826900PE_2018-02-01.csv,23,12,11,-116.25,11905.5
BANKNIFTY01FEB1827000CE_2018-02-01.csv,13,2,11,-4284.0,179202.0
BANKNIFTY01FEB1827000PE_2018-02-01.csv,19,8,11,-87.75,13827.0
BANKNIFTY01FEB1827100PE_2018-02-01.csv,15,5,10,-426.75,18016.5
BANKNIFTY01FEB1827200CE_2018-02-01.csv,11,7,4,1693.5,96939.0
BANKNIFTY01FEB1827200PE_2018-02-01.csv,16,6,10,-330.0,24327.0
BANKNIFTY01FEB1827300CE_2018-02-01.csv,16,7,9,-1058.25,90241.5
BANKNIFTY01FEB1827300PE_2018-02-01.csv,14,9,5,303.0,31513.5
BANKNIFTY01FEB1827400CE_2018-02-01.csv,13,2,11,-1323.0,59363.25
BANKNIFTY01FEB1827400PE_2018-02-01.csv,12,7,5,1050.75,50178.0
BANKNIFTY01FEB1827500CE_2018-02-01.csv,13,6,7,-223.5,27713.25
BANKNIFTY01FEB1827500PE_2018-02-01.csv,12,7,5,1738.5,61087.5
BANKNIFTY01FEB1827600CE_2018-02-01.csv,15,8,7,3.75,22165.5
BANKNIFTY01FEB1827600PE_2018-02-01.csv,10,3,7,-859.5,76735.5
BANKNIFTY01FEB1827700CE_2018-02-01.csv,14,9,5,32.25,8563.5
BANKNIFTY01FEB1827700PE_2018-02-01.csv,19,8,11,479.25,184956.75
BANKNIFTY01FEB1827800CE_2018-02-01.csv,16,8,8,-57.75,12985.5
BANKNIFTY01FEB1827900CE_2018-02-01.csv,22,12,10,60.0,8585.25
BANKNIFTY01FEB1828000CE_2018-02-01.csv,23,13,10,-183.75,7236.0
BANKNIFTY01FEB1828100CE_2018-02-01.csv,24,14,10,-215.25,4102.5
BANKNIFTY01FEB1828200CE_2018-02-01.csv,27,15,12,-63.0,3588.75
BANKNIFTY08FEB1825500PE_2018-02-02.csv,19,11,8,270.0,14041.5
BANKNIFTY08FEB1825800PE_2018-02-02.csv,19,11,8,407.25,26330.25
BANKNIFTY08FEB1826000PE_2018-02-02.csv,13,8,5,682.5,26793.0
BANKNIFTY08FEB1826100PE_2018-02-02.csv,11,5,6,377.25,30065.25
BANKNIFTY08FEB1826200PE_2018-02-02.csv,11,7,4,900.0,33213.0
BANKNIFTY08FEB1826300PE_2018-02-02.csv,12,7,5,853.5,44043.0
BANKNIFTY08FEB1826400PE_2018-02-02.csv,13,8,5,1155.0,55053.0
BANKNIFTY08FEB1826500PE_2018-02-02.csv,10,6,4,991.5,50064.0
BANKNIFTY08FEB1826600CE_2018-02-02.csv,15,3,12,-2317.5,146665.5
BANKNIFTY08FEB1826600PE_2018-02-02.csv,10,6,4,1560.0,59584.5
BANKNIFTY08FEB1826700CE_2018-02-02.csv,10,2,8,-1285.5,78251.25
BANKNIFTY08FEB1826700PE_2018-02-02.csv,8,6,2,2022.75,58854.75
BANKNIFTY08FEB1826800CE_2018-02-02.csv,12,1,11,-2229.0,72906.0
BANKNIFTY08FEB1826800PE_2018-02-02.csv,11,5,6,1163.25,93705.75
BANKNIFTY08FEB1826900CE_2018-02-02.csv,12,2,10,-1360.5,55404.0
BANKNIFTY08FEB1826900PE_2018-02-02.csv,15,10,5,4152.75,155274.75
BANKNIFTY08FEB1827000CE_2018-02-02.csv,7,0,7,-981.75,24479.25
BANKNIFTY08FEB1827000PE_2018-02-02.csv,12,7,5,2452.5,149350.5
BANKNIFTY08FEB1827100CE_2018-02-02.csv,10,1,9,-794.25,25461.75
BANKNIFTY08FEB1827100PE_2018-02-02.csv,11,6,5,2956.5,153612.0
BANKNIFTY08FEB1827200CE_2018-02-02.csv,8,3,5,-1.5,15487.5
BANKNIFTY08FEB1827300CE_2018-02-02.csv,8,1,7,-290.25,9881.25
BANKNIFTY08FEB1827400CE_2018-02-02.csv,10,3,7,-42.75,9870.0
BANKNIFTY08FEB1827500CE_2018-02-02.csv,15,4,11,-121.5,10323.75
BANKNIFTY08FEB1827600CE_2018-02-02.csv,15,4,11,-72.75,6573.0
BANKNIFTY08FEB1827700CE_2018-02-02.csv,18,5,13,-78.0,5283.0
BANKNIFTY08FEB1825000PE_2018-02-05.csv,17,7,10,-8.25,14251.5
BANKNIFTY08FEB1825200PE_2018-02-05.csv,22,8,14,-75.0,25269.0
BANKNIFTY08FEB1825300PE_2018-02-05.csv,24,8,16,-117.75,33758.25
BANKNIFTY08FEB1825400PE_2018-02-05.csv,20,7,13,-195.75,34955.25
BANKNIFTY08FEB1825500PE_2018-02-05.csv,17,5,12,-618.75,38145.75
BANKNIFTY08FEB1825600PE_2018-02-05.csv,17,5,12,-164.25,47512.5
BANKNIFTY08FEB1825700PE_2018-02-05.csv,16,4,12,-987.75,52160.25
BANKNIFTY08FEB1825800PE_2018-02-05.csv,13,1,12,-1786.5,49824.0
BANKNIFTY08FEB1825900PE_2018-02-05.csv,13,5,8,-41.25,61599.75
BANKNIFTY08FEB1826000CE_2018-02-05.csv,7,3,4,348.75,67673.25
BANKNIFTY08FEB1826000PE_2018-02-05.csv,9,1,8,-1695.75,52154.25
BANKNIFTY08FEB1826100CE_2018-02-05.csv,9,4,5,628.5,72138.0
BANKNIFTY08FEB1826100PE_2018-02-05.csv,9,1,8,-2043.75,63502.5
BANKNIFTY08FEB1826200CE_2018-02-05.csv,10,5,5,854.25,66188.25
BANKNIFTY08FEB1826200PE_2018-02-05.csv,12,2,10,-2763.75,98395.5
BANKNIFTY08FEB1826300CE_2018-02-05.csv,10,5,5,691.5,50188.5
BANKNIFTY08FEB1826300PE_2018-02-05.csv,14,3,11,-2487.75,135333.75
BANKNIFTY08FEB1826400CE_2018-02-05.csv,6,3,3,379.5,23637.0
BANKNIFTY08FEB1826400PE_2018-02-05.csv,20,8,12,60.0,223828.5
BANKNIFTY08FEB1826500CE_2018-02-05.csv,8,6,2,727.5,20953.5
BANKNIFTY08FEB1826600CE_2018-02-05.csv,9,4,5,236.25,18035.25
BANKNIFTY08FEB1826700CE_2018-02-05.csv,10,4,6,18.75,13476.75
BANKNIFTY08FEB1826800CE_2018-02-05.csv,11,4,7,-13.5,9073.5
BANKNIFTY08FEB1826900CE_2018-02-05.csv,10,4,6,23.25,6791.25
BANKNIFTY08FEB1823400PE_2018-02-06.csv,36,14,22,114.0,18607.5
BANKNIFTY08FEB1823500PE_2018-02-06.csv,22,8,14,-75.0,13984.5
BANKNIFTY08FEB1824000PE_2018-02-06.csv,16,4,12,-153.75,18717.75
BANKNIFTY08FEB1824500PE_2018-02-06.csv,20,11,9,372.75,44385.75
BANKNIFTY08FEB1824600PE_2018-02-06.csv,21,5,16,-873.75,60972.75
BANKNIFTY08FEB1824700PE_2018-02-06.csv,19,5,14,-1368.0,54999.0
BANKNIFTY08FEB1824800PE_2018-02-06.csv,14,3,11,-1732.5,58932.0
BANKNIFTY08FEB1824900PE_2018-02-06.csv,12,2,10,-1580.25,50586.75
BANKNIFTY08FEB1825000CE_2018-02-06.csv,14,8,6,4139.25,275993.25
BANKNIFTY08FEB1825000PE_2018-02-06.csv,10,2,8,-1072.5,55260.0
BANKNIFTY08FEB1825100PE_2018-02-06.csv,17,3,14,-3207.0,98601.0
BANKNIFTY08FEB1825200CE_2018-02-06.csv,10,5,5,177.75,159277.5
BANKNIFTY08FEB1825200PE_2018-02-06.csv,17,4,13,-1590.0,113913.0
BANKNIFTY08FEB1825300CE_2018-02-06.csv,12,7,5,2145.0,171951.0
BANKNIFTY08FEB1825300PE_2018-02-06.csv,17,5,12,-1314.75,126692.25
BANKNIFTY08FEB1825400CE_2018-02-06.csv,10,5,5,1887.75,107003.25
BANKNIFTY08FEB1825400PE_2018-02-06.csv,17,4,13,-3291.0,157281.0
BANKNIFTY08FEB1825500CE_2018-02-06.csv,9,4,5,-192.0,91128.75
BANKNIFTY08FEB1825500PE_2018-02-06.csv,17,3,14,-4410.75,167447.25
BANKNIFTY08FEB1825600CE_2018-02-06.csv,13,6,7,651.75,94054.5
BANKNIFTY08FEB1825600PE_2018-02-06.csv,13,3,10,-2393.25,158723.25
BANKNIFTY08FEB1825700CE_2018-02-06.csv,10,5,5,-1516.5,54165.0
BANKNIFTY08FEB1825800CE_2018-02-06.csv,13,6,7,-1239.0,56478.75
BANKNIFTY08FEB1825900CE_2018-02-06.csv,10,3,7,-832.5,36066.0
BANKNIFTY08FEB1826000CE_2018-02-06.csv,6,2,4,-865.5,22882.5
BANKNIFTY08FEB1826100CE_2018-02-06.csv,7,4,3,-660.75,17602.5
BANKNIFTY08FEB1826200CE_2018-02-06.csv,13,7,6,-456.0,23277.0
BANKNIFTY08FEB1826300CE_2018-02-06.csv,13,7,6,-748.5,22161.75
BANKNIFTY08FEB1824400PE_2018-02-07.csv,32,19,13,311.25,10169.25
BANKNIFTY08FEB1824500PE_2018-02-07.csv,20,10,10,-270.75,7830.75
BANKNIFTY08FEB1824600PE_2018-02-07.csv,27,16,11,197.25,13305.75
BANKNIFTY08FEB1824700PE_2018-02-07.csv,22,12,10,-6.75,12578.25
BANKNIFTY08FEB1824800PE_2018-02-07.csv,22,10,12,-225.75,16832.25
BANKNIFTY08FEB1824900PE_2018-02-07.csv,26,12,14,-110.25,25967.25
BANKNIFTY08FEB1825000PE_2018-02-07.csv,15,7,8,156.0,18132.0
BANKNIFTY08FEB1825100PE_2018-02-07.csv,16,8,8,-135.0,24205.5
BANKNIFTY08FEB1825200PE_2018-02-07.csv,16,6,10,-336.75,27405.75
BANKNIFTY08FEB1825300PE_2018-02-07.csv,14,5,9,-318.75,30090.75
BANKNIFTY08FEB1825400PE_2018-02-07.csv,11,1,10,-1216.5,31708.5
BANKNIFTY08FEB1825500CE_2018-02-07.csv,17,4,13,-2373.75,178601.25
BANKNIFTY08FEB1825500PE_2018-02-07.csv,13,6,7,-204.75,45887.25
BANKNIFTY08FEB1825600CE_2018-02-07.csv,16,5,11,-1720.5,141130.5
BANKNIFTY08FEB1825600PE_2018-02-07.csv,10,1,9,-1609.5,48826.5
BANKNIFTY08FEB1825700CE_2018-02-07.csv,13,4,9,-1068.75,92067.75
BANKNIFTY08FEB1825700PE_2018-02-07.csv,10,5,5,335.25,52601.25
BANKNIFTY08FEB1825800CE_2018-02-07.csv,13,2,11,-1619.25,71007.75
BANKNIFTY08FEB1825800PE_2018-02-07.csv,11,4,7,126.0,74739.0
BANKNIFTY08FEB1825900CE_2018-02-07.csv,9,1,8,-856.5,34894.5
BANKNIFTY08FEB1825900PE_2018-02-07.csv,14,5,9,-570.75,126876.75
BANKNIFTY08FEB1826000CE_2018-02-07.csv,10,3,7,-559.5,27616.5
BANKNIFTY08FEB1826000PE_2018-02-07.csv,14,5,9,-572.25,152502.75
BANKNIFTY08FEB1826100CE_2018-02-07.csv,9,0,9,-1038.75,22767.75
BANKNIFTY08FEB1826200CE_2018-02-07.csv,10,1,9,-557.25,16650.75
BANKNIFTY08FEB1826300CE_2018-02-07.csv,13,2,11,-501.75,18159.0
BANKNIFTY08FEB1826400CE_2018-02-07.csv,11,0,11,-459.75,11163.75
BANKNIFTY08FEB1826500CE_2018-02-07.csv,12,3,9,-229.5,8493.0
BANKNIFTY08FEB1826600CE_2018-02-07.csv,19,9,10,27.75,11498.25
BANKNIFTY08FEB1826700CE_2018-02-07.csv,17,6,11,14.25,7313.25
BANKNIFTY08FEB1826800CE_2018-02-07.csv,21,7,14,-35.25,7633.5
BANKNIFTY08FEB1825000PE_2018-02-08.csv,59,36,23,-23.25,967.5
BANKNIFTY08FEB1825100PE_2018-02-08.csv,53,26,27,3.75,1038.0
BANKNIFTY08FEB1825200PE_2018-02-08.csv,49,25,24,18.0,1235.25
BANKNIFTY08FEB1825300PE_2018-02-08.csv,37,15,22,-11.25,1375.5
BANKNIFTY08FEB1825400PE_2018-02-08.csv,28,10,18,-36.0,1895.25
BANKNIFTY08FEB1825500CE_2018-02-08.csv,11,5,6,731.25,152996.25
BANKNIFTY08FEB1825500PE_2018-02-08.csv,21,8,13,-51.0,2613.75
BANKNIFTY08FEB1825600CE_2018-02-08.csv,14,7,7,810.75,135930.75
BANKNIFTY08FEB1825600PE_2018-02-08.csv,19,10,9,-112.5,4397.25
BANKNIFTY08FEB1825700CE_2018-02-08.csv,9,4,5,60.75,70595.25
BANKNIFTY08FEB1825700PE_2018-02-08.csv,14,5,9,-232.5,5571.75
BANKNIFTY08FEB1825800CE_2018-02-08.csv,13,8,5,758.25,63592.5
BANKNIFTY08FEB1825800PE_2018-02-08.csv,13,3,10,-429.75,12949.5
BANKNIFTY08FEB1825900CE_2018-02-08.csv,16,6,10,-799.5,41340.0
BANKNIFTY08FEB1825900PE_2018-02-08.csv,11,3,8,-680.25,21868.5
BANKNIFTY08FEB1826000CE_2018-02-08.csv,17,7,10,-547.5,20483.25
BANKNIFTY08FEB1826000PE_2018-02-08.csv,10,2,8,-1032.0,35871.0
BANKNIFTY08FEB1826100CE_2018-02-08.csv,23,12,11,23.25,10567.5
BANKNIFTY08FEB1826100PE_2018-02-08.csv,18,5,13,-2107.5,109488.0
BANKNIFTY08FEB1826200PE_2018-02-08.csv,20,8,12,-638.25,160562.25
BANKNIFTY15FEB1823800PE_2018-02-09.csv,26,13,13,79.5,21957.0
BANKNIFTY15FEB1824000PE_2018-02-09.csv,24,13,11,144.0,29271.0
BANKNIFTY15FEB1824100PE_2018-02-09.csv,24,10,14,84.0,35079.0
BANKNIFTY15FEB1824200PE_2018-02-09.csv,24,12,12,309.75,41786.25
BANKNIFTY15FEB1824300PE_2018-02-09.csv,21,11,10,302.25,41807.25
BANKNIFTY15FEB1824400PE_2018-02-09.csv,25,14,11,732.75,57713.25
BANKNIFTY15FEB1824500PE_2018-02-09.csv,17,8,9,78.0,47488.5
BANKNIFTY15FEB1824600PE_2018-02-09.csv,20,9,11,396.0,61415.25
BANKNIFTY15FEB1824700PE_2018-02-09.csv,16,7,9,-164.25,57267.0
BANKNIFTY15FEB1824800PE_2018-02-09.csv,15,6,9,-18.0,63336.0
BANKNIFTY15FEB1824900PE_2018-02-09.csv,12,5,7,-246.0,59249.25
BANKNIFTY15FEB1825000PE_2018-02-09.csv,12,7,5,915.0,67599.0
BANKNIFTY15FEB1825100PE_2018-02-09.csv,13,7,6,635.25,81643.5
BANKNIFTY15FEB1825200PE_2018-02-09.csv,12,5,7,-220.5,86613.0
BANKNIFTY15FEB1825300PE_2018-02-09.csv,10,4,6,284.25,82364.25
BANKNIFTY15FEB1825400PE_2018-02-09.csv,12,4,8,-735.0,111511.5
BANKNIFTY15FEB1825500CE_2018-02-09.csv,8,1,7,-1842.75,82085.25
BANKNIFTY15FEB1825500PE_2018-02-09.csv,10,3,7,-799.5,102691.5
BANKNIFTY15FEB1825600CE_2018-02-09.csv,12,3,9,-912.0,98059.5
BANKNIFTY15FEB1825700CE_2018-02-09.csv,12,3,9,-494.25,84515.25
BANKNIFTY15FEB1825800CE_2018-02-09.csv,10,2,8,-830.25,58577.25
BANKNIFTY15FEB1825900CE_2018-02-09.csv,11,2,9,-831.0,51735.0
BANKNIFTY15FEB1826000CE_2018-02-09.csv,9,2,7,-460.5,34443.0
BANKNIFTY15FEB1826100CE_2018-02-09.csv,12,5,7,126.0,36854.25
BANKNIFTY15FEB1826200CE_2018-02-09.csv,11,3,8,-300.0,26915.25
BANKNIFTY15FEB1826300CE_2018-02-09.csv,10,3,7,-128.25,19182.75
BANKNIFTY15FEB1826400CE_2018-02-09.csv,9,2,7,-126.0,13510.5
BANKNIFTY15FEB1826500CE_2018-02-09.csv,10,2,8,-181.5,10597.5
BANKNIFTY15FEB1826600CE_2018-02-09.csv,17,4,13,-224.25,15084.75
BANKNIFTY15FEB1826700CE_2018-02-09.csv,12,4,8,-64.5,8293.5
BANKNIFTY15FEB1824000PE_2018-02-12.csv,18,7,11,-99.0,4101.75
BANKNIFTY15FEB1824300PE_2018-02-12.csv,19,8,11,-161.25,7772.25
BANKNIFTY15FEB1824500PE_2018-02-12.csv,14,2,12,-180.0,7141.5
BANKNIFTY15FEB1824600PE_2018-02-12.csv,19,3,16,-270.75,12693.0
BANKNIFTY15FEB1824700PE_2018-02-12.csv,19,8,11,114.75,16447.5
BANKNIFTY15FEB1824800PE_2018-02-12.csv,13,4,9,-78.0,14145.75
BANKNIFTY15FEB1824900PE_2018-02-12.csv,10,3,7,-73.5,14207.25
BANKNIFTY15FEB1825000PE_2018-02-12.csv,8,2,6,-172.5,13273.5
BANKNIFTY15FEB1825100PE_2018-02-12.csv,12,3,9,-334.5,25164.0
BANKNIFTY15FEB1825200PE_2018-02-12.csv,13,4,9,-295.5,34930.5
BANKNIFTY15FEB1825300PE_2018-02-12.csv,13,4,9,-266.25,43286.25
BANKNIFTY15FEB1825400PE_2018-02-12.csv,8,1,7,-656.25,34047.75
BANKNIFTY15FEB1825500CE_2018-02-12.csv,7,2,5,-276.75,64695.75
BANKNIFTY15FEB1825500PE_2018-02-12.csv,10,1,9,-1170.0,51136.5
BANKNIFTY15FEB1825600CE_2018-02-12.csv,6,2,4,-54.75,46323.75
BANKNIFTY15FEB1825600PE_2018-02-12.csv,8,2,6,-588.0,53690.25
BANKNIFTY15FEB1825700CE_2018-02-12.csv,8,3,5,7.5,45882.0
BANKNIFTY15FEB1825700PE_2018-02-12.csv,11,3,8,-828.0,83929.5
BANKNIFTY15FEB1825800CE_2018-02-12.csv,7,1,6,-650.25,31050.75
BANKNIFTY15FEB1825800PE_2018-02-12.csv,13,4,9,-173.25,123944.25
BANKNIFTY15FEB1825900CE_2018-02-12.csv,7,1,6,-427.5,24564.0
BANKNIFTY15FEB1826000CE_2018-02-12.csv,7,1,6,-302.25,18803.25
BANKNIFTY15FEB1826100CE_2018-02-12.csv,6,1,5,-265.5,11254.5
BANKNIFTY15FEB1826200CE_2018-02-12.csv,8,1,7,-360.0,11826.0
BANKNIFTY15FEB1826300CE_2018-02-12.csv,8,3,5,-11.25,7721.25
BANKNIFTY15FEB1826400CE_2018-02-12.csv,11,2,9,-138.75,7659.75
BANKNIFTY15FEB1826500CE_2018-02-12.csv,14,5,9,-85.5,6913.5
BANKNIFTY15FEB1826700CE_2018-02-12.csv,19,7,12,-36.75,4986.75
BANKNIFTY15FEB1825100PE_2018-02-14.csv,12,5,7,72.0,9816.75
BANKNIFTY15FEB1825200PE_2018-02-14.csv,13,8,5,345.0,13125.0
BANKNIFTY15FEB1825300PE_2018-02-14.csv,13,6,7,116.25,22176.75
BANKNIFTY15FEB1825400CE_2018-02-14.csv,13,2,11,-1997.25,95177.25
BANKNIFTY15FEB1825400PE_2018-02-14.csv,9,4,5,-190.5,23481.0
BANKNIFTY15FEB1825500CE_2018-02-14.csv,10,2,8,-502.5,51277.5
BANKNIFTY15FEB1825500PE_2018-02-14.csv,9,3,6,-648.75,33494.25
BANKNIFTY15FEB1825600CE_2018-02-14.csv,10,0,10,-1297.5,31527.75
BANKNIFTY15FEB1825600PE_2018-02-14.csv,11,6,5,1260.75,59099.25
BANKNIFTY15FEB1825700CE_2018-02-14.csv,7,0,7,-518.25,15789.75
BANKNIFTY15FEB1825700PE_2018-02-14.csv,9,4,5,429.0,63018.75
BANKNIFTY15FEB1825800CE_2018-02-14.csv,12,2,10,-267.75,15812.25
BANKNIFTY15FEB1825800PE_2018-02-14.csv,11,7,4,2481.75,99102.75
BANKNIFTY15FEB1825900CE_2018-02-14.csv,14,5,9,-116.25,14093.25
BANKNIFTY15FEB1826000CE_2018-02-14.csv,14,2,12,-119.25,9167.25
BANKNIFTY15FEB1826000PE_2018-02-14.csv,11,5,6,1989.75,147803.25
BANKNIFTY15FEB1826100CE_2018-02-14.csv,14,1,13,-217.5,4917.0
BANKNIFTY15FEB1826200CE_2018-02-14.csv,15,2,13,5.25,3651.75
BANKNIFTY15FEB1825100PE_2018-02-15.csv,26,12,14,4.5,1875.75
BANKNIFTY15FEB1825200CE_2018-02-15.csv,20,7,13,-1128.75,144489.75
BANKNIFTY15FEB1825200PE_2018-02-15.csv,22,11,11,31.5,3045.75
BANKNIFTY15FEB1825300CE_2018-02-15.csv,14,3,11,-1768.5,68253.0
BANKNIFTY15FEB1825300PE_2018-02-15.csv,15,8,7,16.5,5220.75
BANKNIFTY15FEB1825400CE_2018-02-15.csv,12,4,8,-402.75,27992.25
BANKNIFTY15FEB1825400PE_2018-02-15.csv,14,6,8,48.0,11532.75
BANKNIFTY15FEB1825500CE_2018-02-15.csv,14,6,8,-573.0,15413.25
BANKNIFTY15FEB1825500PE_2018-02-15.csv,8,4,4,9.75,20255.25
BANKNIFTY15FEB1825600CE_2018-02-15.csv,22,9,13,-120.0,5550.75
BANKNIFTY15FEB1825600PE_2018-02-15.csv,15,5,10,-558.0,70344.0
BANKNIFTY15FEB1825700PE_2018-02-15.csv,13,7,6,1381.5,99405.0
BANKNIFTY22FEB1824200PE_2018-02-16.csv,28,15,13,313.5,21837.0
BANKNIFTY22FEB1824300PE_2018-02-16.csv,23,12,11,201.0,22521.0
BANKNIFTY22FEB1824400PE_2018-02-16.csv,22,11,11,435.0,26905.5
BANKNIFTY22FEB1824500PE_2018-02-16.csv,16,10,6,571.5,23337.0
BANKNIFTY22FEB1824600PE_2018-02-16.csv,21,13,8,880.5,34836.0
BANKNIFTY22FEB1824700PE_2018-02-16.csv,19,12,7,928.5,36781.5
BANKNIFTY22FEB1824800PE_2018-02-16.csv,15,10,5,1169.25,38753.25
BANKNIFTY22FEB1824900PE_2018-02-16.csv,16,10,6,996.0,49369.5
BANKNIFTY22FEB1825000PE_2018-02-16.csv,13,10,3,1972.5,49848.0
BANKNIFTY22FEB1825100PE_2018-02-16.csv,12,7,5,896.25,55734.0
BANKNIFTY22FEB1825200PE_2018-02-16.csv,12,8,4,1789.5,68690.25
BANKNIFTY22FEB1825300CE_2018-02-16.csv,12,1,11,-2500.5,97713.0
BANKNIFTY22FEB1825300PE_2018-02-16.csv,7,3,4,155.25,49362.75
BANKNIFTY22FEB1825400CE_2018-02-16.csv,11,1,10,-2195.25,76424.25
BANKNIFTY22FEB1825400PE_2018-02-16.csv,10,5,5,1154.25,80448.75
BANKNIFTY22FEB1825500CE_2018-02-16.csv,8,1,7,-930.0,41142.0
BANKNIFTY22FEB1825500PE_2018-02-16.csv,11,6,5,1656.75,106388.25
BANKNIFTY22FEB1825600CE_2018-02-16.csv,7,1,6,-729.0,28206.0
BANKNIFTY22FEB1825600PE_2018-02-16.csv,10,6,4,2609.25,122409.75
BANKNIFTY22FEB1825700CE_2018-02-16.csv,13,1,12,-1012.5,32700.0
BANKNIFTY22FEB1825800CE_2018-02-16.csv,14,3,11,-577.5,29295.0
BANKNIFTY22FEB1825900CE_2018-02-16.csv,14,2,12,-616.5,20820.0
BANKNIFTY22FEB1826000CE_2018-02-16.csv,10,2,8,-264.0,11586.0
BANKNIFTY22FEB1826100CE_2018-02-16.csv,16,2,14,-323.25,12484.5
BANKNIFTY22FEB1826200CE_2018-02-16.csv,16,2,14,-215.25,8337.75
BANKNIFTY22FEB1824000PE_2018-02-19.csv,20,8,12,0.75,12983.25
BANKNIFTY22FEB1824100PE_2018-02-19.csv,24,10,14,29.25,19890.75
BANKNIFTY22FEB1824200PE_2018-02-19.csv,21,11,10,222.0,21562.5
BANKNIFTY22FEB1824300PE_2018-02-19.csv,13,2,11,-366.0,16335.0
BANKNIFTY22FEB1824400PE_2018-02-19.csv,13,4,9,-237.75,21903.75
BANKNIFTY22FEB1824500PE_2018-02-19.csv,13,4,9,-199.5,27520.5
BANKNIFTY22FEB1824600PE_2018-02-19.csv,17,5,12,-279.0,44266.5
BANKNIFTY22FEB1824700PE_2018-02-19.csv,13,3,10,-569.25,42910.5
BANKNIFTY22FEB1824800CE_2018-02-19.csv,16,6,10,-586.5,146338.5
BANKNIFTY22FEB1824800PE_2018-02-19.csv,9,1,8,-960.75,39602.25
BANKNIFTY22FEB1824900CE_2018-02-19.csv,13,4,9,-1833.75,104142.75
BANKNIFTY22FEB1824900PE_2018-02-19.csv,11,1,10,-1295.25,58241.25
BANKNIFTY22FEB1825000CE_2018-02-19.csv,9,4,5,9.75,51561.75
BANKNIFTY22FEB1825000PE_2018-02-19.csv,10,3,7,-492.0,68860.5
BANKNIFTY22FEB1825100CE_2018-02-19.csv,8,1,7,-795.75,33695.25
BANKNIFTY22FEB1825100PE_2018-02-19.csv,10,2,8,-1388.25,82391.25
BANKNIFTY22FEB1825200CE_2018-02-19.csv,13,4,9,-359.25,40182.75
BANKNIFTY22FEB1825200PE_2018-02-19.csv,9,3,6,-669.0,89283.0
BANKNIFTY22FEB1825300CE_2018-02-19.csv,12,4,8,-180.0,29109.0
BANKNIFTY22FEB1825300PE_2018-02-19.csv,13,6,7,1239.75,156333.75
BANKNIFTY22FEB1825400CE_2018-02-19.csv,12,6,6,169.5,17013.0
BANKNIFTY22FEB1825400PE_2018-02-19.csv,11,3,8,-1483.5,157665.0
BANKNIFTY22FEB1825500CE_2018-02-19.csv,9,2,7,-204.0,10485.0
BANKNIFTY22FEB1825600CE_2018-02-19.csv,16,6,10,-5.25,12683.25
BANKNIFTY22FEB1825700CE_2018-02-19.csv,12,5,7,42.75,6716.25
BANKNIFTY22FEB1825800CE_2018-02-19.csv,16,6,10,21.0,6282.0
BANKNIFTY22FEB1824400PE_2018-02-20.csv,18,8,10,61.5,12259.5
BANKNIFTY22FEB1824500PE_2018-02-20.csv,12,6,6,143.25,11280.75
BANKNIFTY22FEB1824600PE_2018-02-20.csv,16,8,8,39.75,20844.75
BANKNIFTY22FEB1824700PE_2018-02-20.csv,8,2,6,-303.75,14436.75
BANKNIFTY22FEB1824800CE_2018-02-20.csv,13,4,9,-437.25,127968.75
BANKNIFTY22FEB1824800PE_2018-02-20.csv,13,6,7,201.0,33109.5
BANKNIFTY22FEB1824900CE_2018-02-20.csv,16,5,11,-894.75,119966.25
BANKNIFTY22FEB1824900PE_2018-02-20.csv,11,3,8,-343.5,35106.0
BANKNIFTY22FEB1825000CE_2018-02-20.csv,10,3,7,-583.5,59343.0
BANKNIFTY22FEB1825000PE_2018-02-20.csv,10,3,7,-363.75,41519.25
BANKNIFTY22FEB1825100CE_2018-02-20.csv,15,5,10,-245.25,61941.0
BANKNIFTY22FEB1825100PE_2018-02-20.csv,10,4,6,72.0,57447.0
BANKNIFTY22FEB1825200CE_2018-02-20.csv,15,6,9,134.25,44831.25
BANKNIFTY22FEB1825200PE_2018-02-20.csv,15,3,12,-1797.75,109298.25
BANKNIFTY22FEB1825300CE_2018-02-20.csv,12,6,6,391.5,24412.5
BANKNIFTY22FEB1825300PE_2018-02-20.csv,17,6,11,245.25,160071.75
BANKNIFTY22FEB1825400CE_2018-02-20.csv,15,6,9,73.5,20862.0
BANKNIFTY22FEB1825500CE_2018-02-20.csv,19,6,13,-82.5,16620.0
BANKNIFTY22FEB1825600CE_2018-02-20.csv,16,6,10,15.0,9588.0
BANKNIFTY22FEB1824300PE_2018-02-21.csv,25,12,13,42.0,10729.5
BANKNIFTY22FEB1824400PE_2018-02-21.csv,17,6,11,-108.75,10665.75
BANKNIFTY22FEB1824500PE_2018-02-21.csv,13,4,9,-153.0,12110.25
